2023-01-04 19:34:12,544 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2023-01-04 19:41:21,317 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/slf4j.api_1.7.36.jar
2023-01-04 19:41:21,318 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [32])
2023-01-04 19:41:21,327 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/javax.inject_1.0.0.v20220405-0441.jar
2023-01-04 19:41:21,327 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [30])
2023-01-04 19:41:21,332 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/javax.annotation_1.3.5.v20221112-0806.jar
2023-01-04 19:41:21,346 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/tmp/m2e-archetypeGenerator15765187313349135270":
2023-01-04 19:41:21,348 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.springcore -DartifactId=springcore -Dversion=0.0.1-SNAPSHOT -Dpackage=com.springcore -DoutputDirectory=/home/amaan/eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-01-04 19:45:09,634 [Worker-11: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' /home/amaan/eclipse-workspace/springcore/pom.xml
2023-01-04 19:45:10,984 [Worker-11: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-01-04 19:45:11,488 [Worker-11: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
